,stocnumb,stocname,thismon,thisrev,mom,yoy
26871,3520,華盈,202312,74330,-13.85,-42.95
26872,3520,華盈,202401,89072,19.83,115.75
26873,3520,華盈,202402,38315,-56.98,-48.26
26874,3520,華盈,202403,80898,111.13,-15.39
26875,3520,華盈,202404,104499,29.17,70.56
26876,3520,華盈,202405,87306,-16.45,25.51
26877,3521,鴻翊,202106,10028,-72.14,-75.08
26878,3521,鴻翊,202107,23010,129.45,11.62
26879,3521,鴻翊,202108,24937,8.37,35.11
26880,3521,鴻翊,202109,22518,-9.7,-34.12
26881,3521,鴻翊,202110,19183,-14.81,-58.32
26882,3521,鴻翊,202111,36430,89.9,48.63
26883,3521,鴻翊,202112,60175,65.17,211.09
26884,3521,鴻翊,202201,23300,-61.27,-29.19
26885,3521,鴻翊,202202,22454,-3.63,-57.24
26886,3521,鴻翊,202203,16363,-27.12,-28.37
26887,3521,鴻翊,202204,18026,10.16,-22.85
26888,3521,鴻翊,202205,23681,31.37,-34.21
26889,3521,鴻翊,202206,27622,16.64,175.44
26890,3521,鴻翊,202207,12568,-54.5,-45.38
26891,3521,鴻翊,202208,32968,162.31,32.2
26892,3521,鴻翊,202209,26878,-18.47,19.36
26893,3521,鴻翊,202210,30780,14.51,60.45
26894,3521,鴻翊,202211,32256,4.79,-11.45
26895,3521,鴻翊,202212,13709,-57.49,-77.21
26896,3521,鴻翊,202301,27035,97.2,16.03
26897,3521,鴻翊,202302,16969,-37.23,-24.42
26898,3521,鴻翊,202303,20195,19.01,23.41
26899,3521,鴻翊,202304,30264,49.85,67.89
26900,3521,鴻翊,202305,69661,130.17,194.16
26901,3521,鴻翊,202306,23095,-66.84,-16.38
26902,3521,鴻翊,202307,22922,-0.74,82.38
26903,3521,鴻翊,202308,29797,29.99,-9.61
26904,3521,鴻翊,202309,19024,-36.15,-29.22
26905,3521,鴻翊,202310,8366,-56.02,-58.74
26906,3521,鴻翊,202311,3185,-61.92,-90.12
26907,3521,鴻翊,202312,5606,76.01,-59.1
26908,3521,鴻翊,202401,14396,156.79,-46.75
26909,3521,鴻翊,202402,33727,134.28,98.75
26910,3521,鴻翊,202403,49317,46.22,144.2
26911,3521,鴻翊,202404,5733,-88.37,-81.05
26912,3521,鴻翊,202405,19944,247.88,-71.36
26913,3522,御頂,202106,4211,-87.63,-89.27
26914,3522,御頂,202107,4496,6.76,-93.73
26915,3522,御頂,202108,10966,143.9,-83.45
26916,3522,御頂,202109,15201,38.61,-80.12
26917,3522,御頂,202110,34319,125.76,-71.18
26918,3522,御頂,202111,58488,70.42,-44.05
26919,3522,御頂,202112,96515,65.01,-40.08
26920,3522,御頂,202201,97231,0.74,-25.71
26921,3522,御頂,202202,33594,-65.44,-57.52
26922,3522,御頂,202203,69555,107.04,-7.11
26923,3522,御頂,202204,35646,-48.75,-47.71
26924,3522,御頂,202205,27597,-22.58,-18.98
26925,3522,御頂,202206,22622,-18.02,437.21
26926,3522,御頂,202207,36867,62.96,719.99
26927,3522,御頂,202208,40618,10.17,270.39
26928,3522,御頂,202209,59310,46.01,290.17
26929,3522,御頂,202210,62839,5.95,83.1
26930,3522,御頂,202211,63040,0.31,7.78
26931,3522,御頂,202212,104325,65.49,8.09
26932,3522,御頂,202301,110817,6.22,13.97
26933,3522,御頂,202302,54992,-50.37,63.69
26934,3522,御頂,202303,54175,-1.48,-22.11
26935,3522,御頂,202304,47223,-12.83,32.47
26936,3522,御頂,202305,57371,21.48,107.88
26937,3522,御頂,202306,38813,-32.34,71.57
26938,3522,御頂,202307,55200,42.22,49.72
26939,3522,御頂,202308,44259,-19.82,8.96
26940,3522,御頂,202309,38234,-13.61,-35.53
26941,3522,御頂,202310,67698,77.06,7.73
26942,3522,御頂,202311,75857,12.05,20.33
26943,3522,御頂,202312,87508,15.35,-16.11
26944,3522,御頂,202402,97289,-25.73,76.91
26945,3522,御頂,202403,74874,-23.03,38.2
26946,3522,御頂,202404,40077,-46.47,-15.13
26947,3522,御頂,202405,44488,11.0,-22.45
26948,3523,迎輝,202106,26290,7.52,-40.92
26949,3523,迎輝,202107,27107,3.1,-32.25
26950,3523,迎輝,202108,27359,0.92,31.92
26951,3523,迎輝,202109,29294,7.07,46.36
26952,3523,迎輝,202110,23152,-20.96,53.46
26953,3523,迎輝,202111,24452,5.61,62.22
26954,3523,迎輝,202112,28148,15.11,82.25
26955,3523,迎輝,202201,21742,-22.75,-8.28
26956,3523,迎輝,202202,15311,-29.57,-27.31
26957,3523,迎輝,202203,13581,-11.29,-37.07
26958,3523,迎輝,202204,6827,-49.73,-64.63
26959,3523,迎輝,202205,11814,73.04,-51.68
26960,3523,迎輝,202206,10785,-8.71,-58.97
26961,3523,迎輝,202207,14622,35.57,-46.05
26962,3523,迎輝,202208,13051,-10.74,-52.29
26963,3523,迎輝,202209,11022,-15.54,-62.37
26964,3523,迎輝,202210,10056,-8.76,-56.56
26965,3523,迎輝,202211,11435,13.71,-53.23
26966,3523,迎輝,202212,10498,-8.19,-62.7
26967,3523,迎輝,202301,14731,40.32,-32.24
26968,3523,迎輝,202302,9655,-34.45,-36.94
26969,3523,迎輝,202303,12537,29.84,-7.68
26970,3523,迎輝,202304,18118,44.51,165.38
26971,3523,迎輝,202305,20986,15.82,77.63
26972,3523,迎輝,202306,13739,-34.53,27.38
26973,3523,迎輝,202307,23584,71.65,61.29
26974,3523,迎輝,202308,20228,-14.22,54.99
26975,3523,迎輝,202309,7887,-61.0,-28.44
26976,3523,迎輝,202310,14722,86.66,46.4
26977,3523,迎輝,202311,17467,18.64,52.75
26978,3523,迎輝,202312,8004,-54.17,-23.75
26979,3523,迎輝,202402,29187,-9.12,202.29
26980,3523,迎輝,202403,15924,-45.44,27.01
26981,3523,迎輝,202404,38141,139.51,110.51
26982,3523,迎輝,202405,10313,-72.96,-50.85
26983,3526,凡甲,202106,259326,21.91,56.34
26984,3526,凡甲,202107,234235,-9.67,32.63
26985,3526,凡甲,202108,219012,-6.49,3.59
26986,3526,凡甲,202109,226851,3.57,12.36
26987,3526,凡甲,202110,204697,-9.76,42.91
26988,3526,凡甲,202111,245375,19.87,35.06
26989,3526,凡甲,202112,235954,-3.83,10.66
26990,3526,凡甲,202201,235277,-0.28,29.93
26991,3526,凡甲,202202,173157,-26.4,29.68
26992,3526,凡甲,202203,209962,21.25,-3.47
26993,3526,凡甲,202204,108310,-48.41,-56.83
26994,3526,凡甲,202205,181865,67.91,-14.5
26995,3526,凡甲,202206,235319,29.39,-9.25
26996,3526,凡甲,202207,218702,-7.06,-6.63
26997,3526,凡甲,202208,240585,10.0,9.85
26998,3526,凡甲,202209,184423,-23.34,-18.7
26999,3526,凡甲,202210,183102,-0.71,-10.54
27000,3526,凡甲,202211,172844,-5.6,-29.55
27001,3526,凡甲,202212,167629,-3.01,-28.95
27002,3526,凡甲,202301,128686,-23.23,-45.3
27003,3526,凡甲,202302,139185,8.15,-19.61
27004,3526,凡甲,202303,161101,15.74,-23.27
27005,3526,凡甲,202304,156317,-2.96,44.32
27006,3526,凡甲,202305,202710,29.67,11.46
27007,3526,凡甲,202306,238346,17.57,1.28
27008,3526,凡甲,202307,211539,-11.24,-3.27
27009,3526,凡甲,202308,222572,5.21,-7.48
27010,3526,凡甲,202309,247245,11.08,34.06
27011,3526,凡甲,202310,223289,-9.68,21.94
27012,3526,凡甲,202311,243824,9.19,41.06
27013,3526,凡甲,202312,222187,-8.87,32.54
27014,3526,凡甲,202401,231849,4.34,80.16
27015,3526,凡甲,202402,122139,-47.31,-12.24
27016,3526,凡甲,202403,235101,92.48,45.93
27017,3526,凡甲,202404,239991,2.07,53.52
27018,3526,凡甲,202405,279133,16.3,37.7
27019,3527,聚積,202106,289982,6.0,131.23
27020,3527,聚積,202107,363303,25.28,213.45
27021,3527,聚積,202108,344322,-5.22,141.02
27022,3527,聚積,202109,336562,-2.25,85.01
27023,3527,聚積,202110,264719,-21.34,67.96
27024,3527,聚積,202111,233926,-11.63,18.07
27025,3527,聚積,202112,230107,-1.63,11.89
27026,3527,聚積,202201,242800,5.51,26.56
27027,3527,聚積,202202,200984,-17.22,37.71
27028,3527,聚積,202203,291415,44.99,22.17
27029,3527,聚積,202204,338456,16.14,29.13
27030,3527,聚積,202205,248857,-26.47,-9.02
27031,3527,聚積,202206,211360,-15.06,-27.11
27032,3527,聚積,202207,178970,-15.32,-50.73
27033,3527,聚積,202208,163856,-8.44,-52.41
27034,3527,聚積,202209,164348,0.3,-51.16
27035,3527,聚積,202210,172717,5.09,-34.75
27036,3527,聚積,202211,178706,3.46,-23.6
27037,3527,聚積,202212,141979,-20.55,-38.29
27038,3527,聚積,202301,143984,1.41,-40.69
27039,3527,聚積,202302,159278,10.62,-20.75
27040,3527,聚積,202303,167140,4.93,-42.64
27041,3527,聚積,202304,166999,-0.08,-50.65
27042,3527,聚積,202305,154737,-7.34,-37.82
27043,3527,聚積,202306,140994,-8.88,-33.29
27044,3527,聚積,202307,146284,3.75,-18.26
27045,3527,聚積,202308,155071,6.0,-5.36
27046,3527,聚積,202309,180941,16.68,10.09
27047,3527,聚積,202310,119676,-33.85,-30.7
27048,3527,聚積,202311,153667,28.4,-14.01
27049,3527,聚積,202312,167553,9.03,18.01
27050,3527,聚積,202401,158180,-5.59,9.85
27051,3527,聚積,202402,115916,-26.71,-27.22
27052,3527,聚積,202403,190830,64.62,14.17
27053,3527,聚積,202404,176791,-7.35,5.86
27054,3527,聚積,202405,176305,-0.27,13.93
27055,3528,安馳,202106,522284,-14.39,-6.04
27056,3528,安馳,202107,574780,10.05,47.69
27057,3528,安馳,202108,541974,-5.7,44.49
27058,3528,安馳,202109,447517,-17.42,-7.19
27059,3528,安馳,202110,588553,31.51,48.45
27060,3528,安馳,202111,498453,-15.3,18.57
27061,3528,安馳,202112,397085,-20.33,17.8
27062,3528,安馳,202201,515432,29.8,-15.46
27063,3528,安馳,202202,418778,-18.75,12.37
27064,3528,安馳,202203,570889,36.32,3.11
27065,3528,安馳,202204,610528,6.94,8.41
27066,3528,安馳,202205,542734,-11.1,-11.03
27067,3528,安馳,202206,552235,1.75,5.73
27068,3528,安馳,202207,580146,5.05,0.93
27069,3528,安馳,202208,551377,-4.95,1.73
27070,3528,安馳,202209,583226,5.77,30.32
27071,3528,安馳,202210,507304,-13.01,-13.8
27072,3528,安馳,202211,511866,0.89,2.69
27073,3528,安馳,202212,462664,-9.61,16.51
27074,3528,安馳,202301,655735,41.73,27.22
27075,3528,安馳,202302,527085,-19.61,25.86
27076,3528,安馳,202303,646834,22.71,13.3
27077,3528,安馳,202304,674461,4.27,10.47
27078,3528,安馳,202305,585424,-13.2,7.86
27079,3528,安馳,202306,501138,-14.39,-9.25
27080,3528,安馳,202307,523949,4.55,-9.68
27081,3528,安馳,202308,531717,1.48,-3.56
27082,3528,安馳,202309,491643,-7.53,-15.7
27083,3528,安馳,202310,466275,-5.15,-8.08
27084,3528,安馳,202311,417935,-10.36,-18.35
27085,3528,安馳,202312,274162,-34.4,-40.74
27086,3528,安馳,202402,316551,-37.71,-39.94
27087,3528,安馳,202403,410582,29.7,-36.52
27088,3528,安馳,202404,411814,0.3,-38.94
27089,3528,安馳,202405,474067,15.11,-19.02
27090,3529,力旺,202106,57177,-64.09,18.59
27091,3529,力旺,202107,372498,551.48,20.92
27092,3529,力旺,202108,164633,-55.8,87.13
27093,3529,力旺,202109,57146,-65.28,26.33
27094,3529,力旺,202110,378185,561.78,22.2
27095,3529,力旺,202111,184210,-51.29,37.01
27096,3529,力旺,202112,69003,-62.54,30.76
27097,3529,力旺,202201,433528,528.27,3.32
27098,3529,力旺,202202,236425,-45.46,89.54
27099,3529,力旺,202203,57154,-75.82,9.03
27100,3529,力旺,202204,474179,729.65,45.9
27101,3529,力旺,202205,233284,-50.8,46.49
27102,3529,力旺,202206,88829,-61.92,55.35
27103,3529,力旺,202207,492441,454.36,32.19
27104,3529,力旺,202208,239863,-51.29,45.69
27105,3529,力旺,202209,58304,-75.69,2.02
27106,3529,力旺,202210,519769,791.48,37.43
27107,3529,力旺,202211,269670,-48.11,46.39
27108,3529,力旺,202212,113265,-57.99,64.14
27109,3529,力旺,202301,394270,248.09,-9.05
27110,3529,力旺,202302,213435,-45.86,-9.72
27111,3529,力旺,202303,60046,-71.86,5.06
27112,3529,力旺,202304,356102,493.04,-24.9
27113,3529,力旺,202305,254958,-28.4,9.29
27114,3529,力旺,202306,85565,-66.43,-3.67
27115,3529,力旺,202307,428676,400.99,-12.94
27116,3529,力旺,202308,262919,-38.66,9.61
27117,3529,力旺,202309,95496,-63.67,63.78
27118,3529,力旺,202310,495333,418.69,-4.7
27119,3529,力旺,202311,282825,-42.9,4.87
27120,3529,力旺,202312,120700,-57.32,6.56
27121,3529,力旺,202401,453365,275.61,14.98
27122,3529,力旺,202402,262246,-42.15,22.86
27123,3529,力旺,202403,87153,-66.76,45.14
27124,3529,力旺,202404,487655,459.53,36.94
27125,3529,力旺,202405,283455,-41.87,11.17
27126,3530,晶相光,202106,397370,11.69,103.87
27127,3530,晶相光,202107,400815,0.86,77.34
27128,3530,晶相光,202108,385797,-3.74,28.22
