公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收
8103,瀚荃,係本公司自結合併營收,-17.93,259146,-47.54,405443,212669,-47.54,405443,212669
8213,志超,-,-5.17,1530025,-39.36,2392585,1450783,-39.36,2392585,1450783
8249,菱光,-,-40.95,337828,-33.59,300424,199485,-33.59,300424,199485
2347,聯強,-,-29.37,39768842,-16.28,33549555,28087374,-16.28,33549555,28087374
2414,精技,-,-15.51,1983243,-11.61,1895698,1675600,-11.61,1895698,1675600
2430,燦坤,-,14.42,1787250,-13.61,2367261,2045074,-13.61,2367261,2045074
3010,華立,-,-5.18,4971579,-35.12,7265769,4713572,-35.12,7265769,4713572
3028,增你強,係因客戶需求減少及農曆春節工作日減少，致本期銷貨收入淨額較前期減少。,-32.13,2891254,-53.63,4232084,1962019,-53.63,4232084,1962019
3033,威健,-,-31.76,5656747,-29.75,5495218,3859897,-29.75,5495218,3859897
3036,文曄,-,-13.68,56765693,1.55,48248004,48997303,1.55,48248004,48997303
3048,益登,上述已依IFRS申報合併營收,-19.05,10007762,-26.68,11048406,8100662,-26.68,11048406,8100662
3055,蔚華科,-,47.41,98842,11.95,130146,145703,11.95,130146,145703
3209,全科,-,17.92,5146708,11.62,5437054,6069368,11.62,5437054,6069368
3312,弘憶股,-,-33.35,1472864,-40.68,1654629,981519,-40.68,1654629,981519
3528,安馳,-,41.73,462664,27.22,515432,655735,27.22,515432,655735
3702,大聯大,-,-24.9,58681251,-35.85,68692434,44064564,-35.85,68692434,44064564
5434,崇越,-,4.49,4248803,0.04,4437861,4439933,0.04,4437861,4439933
6189,豐藝,-,5.06,1874456,-36.36,3094730,1969320,-36.36,3094730,1969320
6281,全國電,-,16.94,1633501,-8.49,2087743,1910359,-8.49,2087743,1910359
6776,展�眥篕�,-,-16.05,1996771,-23.63,2194987,1676224,-23.63,2194987,1676224
8070,長華*,-,-10.15,1564955,-27.08,1928184,1405960,-27.08,1928184,1405960
8072,陞泰,-,-0.2,66963,-44.84,121151,66823,-44.84,121151,66823
8112,至上,受農曆假期影響，工作日數減少，市場需求持續疲弱，致使本月營收減少。,-40.32,11309815,-69.02,21788356,6749350,-69.02,21788356,6749350
2427,三商電,-,-44.91,483936,-3.43,276056,266566,-3.43,276056,266566
2453,凌群,-,-44.63,715977,0.01,396334,396404,0.01,396334,396404
2468,華經,-,-44.32,260993,-21.96,186204,145299,-21.96,186204,145299
2471,資通,-,-11.2,85267,8.05,70071,75716,8.05,70071,75716
2480,敦陽科,-,-18.65,709020,3.96,554797,576773,3.96,554797,576773
3029,零壹,-,27.16,972792,37.22,901481,1237076,37.22,901481,1237076
3130,一零四,-,-12.35,165816,-5.26,153412,145337,-5.26,153412,145337
4994,傳奇,-,13.44,112258,-42.91,223112,127353,-42.91,223112,127353
5203,訊連,-,2.43,146279,17.52,127491,149839,17.52,127491,149839
6112,邁達特,"111/12/1逐鹿數位成為100%子公司，共同控制企業合併重編去年合併營收。本月較去年1月不含逐鹿數位增加214,223千元及22.93%。",12.19,1023715,22.81,935216,1148552,22.81,935216,1148552
6183,關貿,-,-30.18,273154,-16.8,229200,190689,-16.8,229200,190689
6214,精誠,-,-25.14,4005102,17.59,2549600,2998122,17.59,2549600,2998122
2312,金寶,-,-17.48,15396639,1.18,12555518,12704881,1.18,12555518,12704881
2317,鴻海,-,4.92,629339433,48.14,445750368,660363151,48.14,445750368,660363151
2354,鴻準,-,-17.68,11200349,1.7,9064626,9219549,1.7,9064626,9219549
2359,所羅門,-,-26.38,349616,-42.43,447134,257373,-42.43,447134,257373
2360,致茂,-,-9.28,1466259,-7.67,1440759,1330119,-7.67,1440759,1330119
2373,震旦行,-,-7.74,1027490,-15.51,1122022,947954,-15.51,1122022,947954
2390,云辰,-,-37.09,71126,14.13,39198,44739,14.13,39198,44739
2404,漢唐,"營收較去年同期增加50%以上,係因本年累計正在投入進行的專案較去年同期增加所致",-36.44,7087539,113.12,2113649,4504667,113.12,2113649,4504667
2423,固緯,-,-19.32,265333,-10.29,238610,214052,-10.29,238610,214052
2433,互盛電,-,-7.07,264840,-16.84,295949,246094,-16.84,295949,246094
2459,敦吉,-,-22.15,671359,-12.84,599682,522641,-12.84,599682,522641
2461,光群雷,-,-2.11,508148,-17.5,602942,497377,-17.5,602942,497377
2464,盟立,-,-21.64,933611,-13.86,849347,731558,-13.86,849347,731558
2474,可成,無,-27.3,1624090,-58.36,2835937,1180703,-58.36,2835937,1180703
2477,美隆電,因疫情影響，導致營收減少,-16.29,187162,-68.44,496478,156665,-68.44,496478,156665
2482,連宇,主要係客戶需求增加所致,-3.68,159535,173.13,56257,153658,173.13,56257,153658
2488,漢平,-,-38.39,223791,-29.54,195660,137861,-29.54,195660,137861
3018,同開,本公司因部份工案已完工，現爭取新工案中，故112年1月收入相對比111年1月低。,-8.15,80867,-55.37,166420,74269,-55.37,166420,74269
3030,德律,主因影像光學自動檢測設備出貨減少,-26.81,348640,-64.36,716031,255147,-64.36,716031,255147
3043,科風,-,-30.05,131379,16.13,79123,91892,16.13,79123,91892
3305,昇貿,-,-17.03,551358,-49.29,902182,457420,-49.29,902182,457420
3518,柏騰,本月營收減少主要為客戶調節庫存導致出貨減少及春節休假所致。,-27.11,32380,-58.58,56993,23601,-58.58,56993,23601
3617,碩天,-,6.6,878152,39.22,672374,936114,39.22,672374,936114
6139,亞翔,合併營收數字係自結本業合併營收，最終亞翔合併營收數字以會計師查核為準。,-42.06,4047910,-18.75,2886294,2345006,-18.75,2886294,2345006
6192,巨路,-,-19.21,574362,-21.07,587892,464020,-21.07,587892,464020
6196,帆宣,-,-12.38,4949913,19.56,3627559,4337113,19.56,3627559,4337113
6201,亞弘電,-,-8.11,228573,-32.52,311242,210015,-32.52,311242,210015
6215,和椿,因客戶端受終端客戶延後進貨所致,-24.11,90649,-59.37,169327,68791,-59.37,169327,68791
6283,淳安,本月營收減少，主因下游客戶調節庫存，導致需求暫時下滑。,-61.5,141325,-67.81,169022,54402,-67.81,169022,54402
6409,旭隼,-,-19.74,1773663,-7.82,1544376,1423490,-7.82,1544376,1423490
6438,迅得,-,-0.81,536605,22.25,435310,532206,22.25,435310,532206
6558,興能高,-,58.51,66761,-20.51,133144,105824,-20.51,133144,105824
6689,伊雲谷,-,-12.99,827417,-1.16,728371,719886,-1.16,728371,719886
6691,洋基工程,-,-40.48,1418002,12.41,750720,843919,12.41,750720,843919
6698,旭暉應材,-,-20.08,107952,16.23,74216,86268,16.23,74216,86268
6743,安普新,去年同期營收較高，主係110年越南疫情影響封城，客戶訂單延後至111年1月出貨所致。,19.78,256335,-56.89,712388,307052,-56.89,712388,307052
6830,汎銓,-,-24.69,175956,0.34,132053,132511,0.34,132053,132511
8021,尖點,-,-15.84,263360,-31.95,325696,221625,-31.95,325696,221625
8201,無敵,-,142.67,32712,-10.28,88490,79385,-10.28,88490,79385
2616,山隆,係因本月工作天數較少所致,-16.66,1503439,-22.96,1626258,1252828,-22.96,1626258,1252828
6505,台塑化,-,-2.12,62256273,-5.41,64423430,60935919,-5.41,64423430,60935919
8926,台汽電,-,-62.81,981620,-2.43,374137,365041,-2.43,374137,365041
9908,大台北,-,-6.71,329390,5.25,291933,307262,5.25,291933,307262
9918,欣天然,-,18.26,188950,-4.29,233473,223453,-4.29,233473,223453
9926,新海,-,17.59,199562,4.75,224033,234677,4.75,224033,234677
9931,欣高,-,-0.85,110111,-11.65,123578,109169,-11.65,123578,109169
9937,全國,-,-6.69,2098810,-3.19,2022990,1958299,-3.19,2022990,1958299
1316,上曜,本月減少房地收入。,-48.15,91511,-54.45,104175,47445,-54.45,104175,47445
1436,華友聯,本月及累計營收較去年同期增加，係今年房屋出租情況較去年同期增加所致,-98.77,114841,174.36,511,1402,174.36,511,1402
1438,三地開發,本月較去年同期增加，係本月建案交屋認列收入所致。,-15.29,124552,879116.66,12,105506,879116.66,12,105506
1442,名軒,本月認收1戶，去年同期認收4戶；本年累計認收1戶，去年累計認收4戶，故兩期差異大。,-99.08,1380284,-72.76,46353,12625,-72.76,46353,12625
1453,大將,"本月營收較去年同期增加,係因本月房屋出租金額較高所致",0.0,57,50.0,38,57,50.0,38,57
1456,怡華,本月認列建設收入較去年本月減少所致,-59.41,61064,-53.65,53475,24784,-53.65,53475,24784
1805,寶徠,去年營收較高主要係子公司認列收入較高所致。,-15.06,697,-82.39,3363,592,-82.39,3363,592
1808,潤隆,-,-76.91,1484786,27.02,269833,342746,27.02,269833,342746
2501,國建,本月交屋入帳較多,-55.21,2170934,187.87,337707,972185,187.87,337707,972185
2504,國產,-,-23.62,1863020,-26.66,1940163,1422795,-26.66,1940163,1422795
2505,國揚,"本年度營建收入94,983仟元，租賃收入884仟元。",16.14,82538,-63.43,262217,95867,-63.43,262217,95867
2506,太設,-,5.14,67751,11.43,63928,71237,11.43,63928,71237
2509,全坤建,-,-3.93,17526,-1.47,17088,16836,-1.47,17088,16836
2511,太子,本月及本年度營收減少66.75%，主係本月北中南高無交屋結帳戶數所致。,-37.55,1028642,-66.75,1932070,642357,-66.75,1932070,642357
2515,中工,-,-38.34,1668347,-26.81,1405606,1028690,-26.81,1405606,1028690
2516,新建,-,-12.12,694117,17.82,517668,609947,17.82,517668,609947
2520,冠德,112年1月份營業收入較去年同期減少50%以上，主因適逢農曆春節假期工作天減少，建設部門本期認列交屋金額較低所致。,-66.5,2818487,-51.37,1941495,943955,-51.37,1941495,943955
2524,京城,"112年度無新案完工, 以餘屋銷售為主要營收來源。",-86.49,823079,-65.67,323916,111180,-65.67,323916,111180
2527,宏璟,"本月營收及本年累計營收較去年低,主要係因本月及本年累計房地銷售認列收入較去年低所致",-0.0,28661,-88.44,247988,28659,-88.44,247988,28659
2528,皇普,"主係112年1月皇普雲鼎案認列671,809仟元、認列租賃收入21仟元及營業收入折讓34仟元所致。",13.39,592419,658.74,88540,671796,658.74,88540,671796
2530,華建,"本年度出售房地收入較去年度減少8,867仟元,本年度租金收入較去年度同期增加278仟元.",2.35,1018,-89.18,9631,1042,-89.18,9631,1042
2534,宏盛,本月預售及成屋銷售情形較去年同期佳。,-8.23,738855,59.26,425699,678009,59.26,425699,678009
2535,達欣工,-,-41.48,1548664,-19.86,1130765,906132,-19.86,1130765,906132
2536,宏普,今年本期只有租金收入，因此營收較少,18.44,12361,-96.93,477110,14641,-96.93,477110,14641
2537,聯上發,本月營收較去年減少，係去年同期認列桃園市房地出售收入較高所致。,967.81,1892,-88.56,176736,20203,-88.56,176736,20203
2538,基泰,-,-30.28,34806,17.31,20682,24264,17.31,20682,24264
2539,櫻花建,無異常。本月有「櫻花緻」建案陸續過戶中。,,0,,0,718315,,0,718315
2540,愛山林,-,-71.6,798661,-39.83,376983,226816,-39.83,376983,226816
2542,興富發,-,-72.02,7978393,-44.46,4018304,2231592,-44.46,4018304,2231592
2543,皇昌,-,-39.71,817367,-29.13,695268,492713,-29.13,695268,492713
2545,皇翔,因去年同期成屋銷售情形較本月佳所致,-45.22,469105,-65.55,745819,256929,-65.55,745819,256929
2546,根基,-,-62.46,2153752,48.21,545494,808504,48.21,545494,808504
2547,日勝生,-,-52.53,765805,-14.64,425847,363465,-14.64,425847,363465
2548,華固,本公司截至1月底累計營收較去年同期減少，係因本期認列交屋金額較低所致。,3926.11,17540,-28.17,983202,706181,-28.17,983202,706181
2597,潤弘,-,-49.92,2640140,-22.99,1716913,1322152,-22.99,1716913,1322152
3052,夆典,-,-27.06,292060,-33.75,321545,213014,-33.75,321545,213014
3056,總太,營收增加係因個案總太聚作完工交屋。,-82.55,108471,71.76,11019,18927,71.76,11019,18927
3266,昇陽,因營建收入受政策、全部完工法及建案規模不同等影響，故營收波動較大。,-53.64,400243,343.52,41833,185538,343.52,41833,185538
3703,欣陸,-,-18.31,2561108,-23.34,2728982,2091980,-23.34,2728982,2091980
5515,建國,-,-33.59,529306,1.15,347485,351493,1.15,347485,351493
5519,隆大,"本年同期較去年減少係因自建案部份僅餘屋銷售過戶,故認列收入較少所致",-49.67,136063,-67.67,211797,68472,-67.67,211797,68472
5521,工信,無,-13.1,330542,-4.57,300966,287208,-4.57,300966,287208
5522,遠雄,-,-7.59,2379714,-19.16,2720218,2198879,-19.16,2720218,2198879
5525,順天,-,-89.77,1076862,-43.4,194627,110151,-43.4,194627,110151
5531,鄉林,建設業之銷售進度及狀況深受景氣榮枯及市場現狀影響，且建築個案之完工時間並非固定時點，故月營收的表現上會有較大之波動。,188.5,36858,-26.7,145072,106337,-26.7,145072,106337
5533,皇鼎,-,674.98,36246,-13.09,323216,280900,-13.09,323216,280900
5534,長虹,本月較去年同期減少，係因「交響苑」、「雲端科技」個案減少完成產權移轉予客戶認列收入所致。,-90.67,1500833,-95.04,2827488,139990,-95.04,2827488,139990
6177,達麗,本期較去年同期減少，係本期主要為租金收入及專櫃淨額收入所致。,-68.51,83143,-86.77,197879,26174,-86.77,197879,26174
9906,欣巴巴,當月及累計營收成長之差異，係本月有新個案銷售入帳所致。,3.27,242444,512.35,40890,250392,512.35,40890,250392
9946,三發地產,本月營收較去年同期減少，係因本月過戶交屋戶數較去年同期減少。,-29.96,26801,-70.3,63196,18769,-70.3,63196,18769
2208,台船,-,20.73,1934483,-7.19,2516814,2335616,-7.19,2516814,2335616
2603,長榮,運價受市場供需影響，以致收入減少。,-9.95,29143977,-53.83,56841393,26241827,-53.83,56841393,26241827
2605,新興,-,-9.67,464443,27.73,328421,419523,27.73,328421,419523
2606,裕民,-,-20.73,1099548,-15.1,1026516,871508,-15.1,1026516,871508
2607,榮運,-,-14.73,1170505,-28.97,1405123,997989,-28.97,1405123,997989
2608,嘉里大榮,-,-19.9,1120068,-23.0,1165263,897147,-23.0,1165263,897147
2609,陽明,受市場供需影響，運價下跌所致。,-22.26,16360098,-64.26,35590304,12717561,-64.26,35590304,12717561
2610,華航,-,5.66,14175886,5.07,14254786,14978399,5.07,14254786,14978399
2611,志信,本月營收淨額較去年同期減少主係子公司美麗信因進行裝修工程，112/1/18 起開幕營運，實際營運天數較少，故營收相對減少所致。,-10.82,36499,-59.07,79521,32547,-59.07,79521,32547
2612,中航,-,-7.94,345528,-6.14,338921,318084,-6.14,338921,318084
2613,中櫃,-,-8.57,254548,-14.85,273339,232724,-14.85,273339,232724
2615,萬海,運價下跌,-17.12,11458150,-70.79,32510990,9495560,-70.79,32510990,9495560
2617,台航,-,-8.87,348285,15.36,275119,317379,15.36,275119,317379
2618,長榮航,-,3.4,14678800,42.46,10654527,15179020,42.46,10654527,15179020
2630,亞航,-,2.27,306724,7.19,292652,313698,7.19,292652,313698
2633,台灣高鐵,-,2.31,4246169,47.22,2950990,4344539,47.22,2950990,4344539
2634,漢翔,國防業務進入密集交機，且新承接能源業務等，致本月份整體營業收入較去年同期成長逾50%。,-13.9,3118814,52.87,1756511,2685236,52.87,1756511,2685236
2636,台驊投控,運價下跌所致,-2.87,1227161,-70.29,4012471,1191886,-70.29,4012471,1191886
2642,宅配通,-,2.22,373196,-17.31,461409,381516,-17.31,461409,381516
5607,遠雄港,-,-17.78,257470,-25.84,285455,211675,-25.84,285455,211675
5608,四維航,-,-11.0,366120,-39.87,541898,325819,-39.87,541898,325819
8367,建新國際,無,-24.6,214721,-16.26,193341,161887,-16.26,193341,161887
2701,萬企,-,30.37,19939,34.65,19305,25995,34.65,19305,25995
2702,華園,國外疫情管控措施陸續放寬。,-2.78,102302,67.74,59290,99455,67.74,59290,99455
2704,國賓,-,18.96,166809,6.57,186193,198437,6.57,186193,198437
2705,六福,-,1.81,185225,46.15,129038,188590,46.15,129038,188590
2706,第一店,-,10.09,27557,26.93,23902,30339,26.93,23902,30339
2707,晶華,-,7.11,646837,31.43,527147,692830,31.43,527147,692830
2712,遠雄來,本月營收較去年同期成長85.04%，主係春節連假，帶動東部旅遊。,35.6,55067,85.03,40356,74674,85.03,40356,74674
2722,夏都,-,27.95,60401,25.18,61741,77289,25.18,61741,77289
2727,王品,-,24.68,1740825,26.7,1713141,2170619,26.7,1713141,2170619
2731,雄獅,受惠政府解除組團禁令，觀光需求活絡帶動本公司營收增長，故本月較去年同期成長幅度較高。,69.97,654779,591.25,161009,1112986,591.25,161009,1112986
2739,寒舍,-,-5.02,482021,48.43,308406,457778,48.43,308406,457778
2748,雲品,-,3.38,266489,32.67,207646,275498,32.67,207646,275498
2753,八方雲集,-,-0.71,582969,6.08,545635,578820,6.08,545635,578820
5706,鳳凰,受惠於解除國外旅遊團禁令，本月營收較去年同期成長大幅增加。,232.75,42642,2393.74,5690,141894,2393.74,5690,141894
8462,柏文,-,-10.77,321363,-4.79,301165,286731,-4.79,301165,286731
8940,新天地,-,17.09,167406,33.42,146919,196021,33.42,146919,196021
9943,好樂迪,-,32.56,256676,42.05,239521,340258,42.05,239521,340258
2801,彰銀,-,2.27,3143300,31.55,2443718,3214771,31.55,2443718,3214771
2809,京城銀,主係因國內股票及國內公債價格波動，致本期認列金融資產評價損益較去年同期增加。,14.94,729033,115.08,389594,837953,115.08,389594,837953
2812,台中銀,-,-0.43,1338751,28.26,1039219,1332924,28.26,1039219,1332924
2816,旺旺保,-,-3.01,810501,25.47,626445,786030,25.47,626445,786030
2820,華票,-,-9.33,201445,-10.79,204736,182631,-10.79,204736,182631
2832,台產,-,0.15,516059,-1.7,525829,516862,-1.7,525829,516862
2834,臺企銀,-,7.55,2627259,34.73,2097207,2825677,34.73,2097207,2825677
2836,高雄銀,-,-0.91,308750,-23.61,400495,305911,-23.61,400495,305911
2838,聯邦銀,-,4.92,1393577,24.07,1178561,1462266,24.07,1178561,1462266
2845,遠東銀,-,-12.33,1189258,6.16,981976,1042533,6.16,981976,1042533
2849,安泰銀,-,-5.43,448703,-22.72,549128,424328,-22.72,549128,424328
2850,新產,-,3.97,1586717,3.06,1600738,1649765,3.06,1600738,1649765
2851,中再保,-,8.58,1780345,-7.3,2085532,1933106,-7.3,2085532,1933106
2852,第一保,-,8.85,524695,5.13,543280,571167,5.13,543280,571167
2855,統一證,今年單月營收較去年同期增加，主因今年泛自營業務操作獲利優於去年同期所致。,-12.62,570959,2774.14,-18655,498861,2774.14,-18655,498861
2867,三商壽,-,27.34,9139491,-5.99,12380701,11638407,-5.99,12380701,11638407
2880,華南金,-,23.16,3781485,12.56,4137675,4657529,12.56,4137675,4657529
2881,富邦金,本月營業收入較去年本月減少，主係保險淨收益減少(保險賠款給付增加)及台幣升值致兌換損失增加所致。,382.86,3343545,-73.72,61439359,16144741,-73.72,61439359,16144741
2882,國泰金,-,54.91,17233019,-41.68,45780117,26696044,-41.68,45780117,26696044
2883,開發金,因兌換損失，致本公司本月營業收入淨額較去年同期減少。,4430.73,-130608,-58.77,13719631,5656286,-58.77,13719631,5656286
2884,玉山金,-,21.37,5167780,24.53,5036576,6272447,24.53,5036576,6272447
2885,元大金,-,19.99,6384408,-15.38,9053983,7661106,-15.38,9053983,7661106
2886,兆豐金,本月衍生工具獲利增加,13.1,5487929,56.0,3978770,6207022,56.0,3978770,6207022
2887,台新金,-,33.45,4920669,9.64,5989244,6567047,9.64,5989244,6567047
2888,新光金,本月營業收入較去年本月減少，主要係因保費收入減少、保險給付增加及台幣升值致匯兌損失增加所致。,158.43,-4022463,-89.59,22586083,2350561,-89.59,22586083,2350561
2889,國票金,-,50.06,367184,-9.77,610742,551030,-9.77,610742,551030
2890,永豐金,-,20.66,3530111,-6.21,4542091,4259606,-6.21,4542091,4259606
2891,中信金,本月營業收入淨額較去年同期減少，係因保險業務持續進行商品結構調整故保費收入減少所致。,405.65,1625695,-65.99,24174760,8220375,-65.99,24174760,8220375
2892,第一金,-,19.01,5153601,26.04,4866163,6133401,26.04,4866163,6133401
2897,王道銀行,-,-77.52,3923076,5.58,834973,881644,5.58,834973,881644
5876,上海商銀,-,-0.92,3812959,24.84,3026017,3777760,24.84,3026017,3777760
5880,合庫金,-,-1.94,4993820,22.5,3997257,4896870,22.5,3997257,4896870
6005,群益證,主係自營轉虧為盈,1.8,831599,78.01,475591,846609,78.01,475591,846609
6024,群益期,-,-38.03,218035,-31.4,196966,135108,-31.4,196966,135108
1432,大魯閣,去年受新型冠狀病毒肺炎疫情影響,19.3,104185,56.64,79350,124297,56.64,79350,124297
2601,益航,-,30.58,457670,-14.7,700651,597650,-14.7,700651,597650
2901,欣欣,-,42.06,8125,7.81,10706,11543,7.81,10706,11543
2903,遠百,-,11.41,3319245,10.18,3356574,3698297,10.18,3356574,3698297
2905,三商,主要係子公司三商美邦人壽112年1月金融商品利益較去年同期高105億元所致。,114.73,14526115,53.32,20343836,31192046,53.32,20343836,31192046
2906,高林,-,-4.24,689662,-19.81,823551,660378,-19.81,823551,660378
2908,特力,-,-5.57,3395001,-13.59,3709995,3205612,-13.59,3709995,3205612
2910,統領,-,-65.19,117447,21.21,33721,40876,21.21,33721,40876
2911,麗嬰房,-,2.3,345350,-3.14,364774,353319,-3.14,364774,353319
2912,統一超,-,2.38,25994528,12.31,23694774,26613848,12.31,23694774,26613848
2913,農林,-,7.08,33103,-5.67,37578,35447,-5.67,37578,35447
2915,潤泰全,-,14.17,224716,-27.06,351814,256578,-27.06,351814,256578
2945,三商家購,本公司於111年4月完成收購三友藥妝股份有限公司，係屬共同控制下組織重組，並視為自始合併，故重新公告去年同期合併後營業收入。,-1.96,1196127,2.95,1138969,1172672,2.95,1138969,1172672
8443,阿瘦,-,10.39,114823,-2.73,130321,126756,-2.73,130321,126756
8454,富邦媒,-,-8.44,9560089,3.97,8417453,8752352,3.97,8417453,8752352
1342,八貫,-,-2.8,253662,16.86,210963,246536,16.86,210963,246536
1416,廣豐,-,2.66,17835,-5.82,19443,18311,-5.82,19443,18311
1435,中福,申報內容據目前資料推估,-0.93,745,-35.54,1145,738,-35.54,1145,738
1437,勤益控,-,0.44,51382,-22.49,66588,51610,-22.49,66588,51610
1443,立益物流,-,-26.96,72803,-33.62,80108,53169,-33.62,80108,53169
1516,川飛,-,-9.63,220001,12.51,176695,198800,12.51,176695,198800
2062,橋椿,本月營業收入淨額減少，主係1月份適逢春節期間，台灣及大陸工廠工作天數減少，相對減少出貨所致。,-49.06,650589,-59.4,816321,331354,-59.4,816321,331354
2348,海悅,-,-73.97,522155,-49.38,268462,135876,-49.38,268462,135876
2358,廷鑫,-,-88.7,756222,-48.71,166593,85436,-48.71,166593,85436
2443,昶虹,因公司業務整理中，營業收入因而產生差異。,-47.14,2263,-31.53,1747,1196,-31.53,1747,1196
2496,卓越,-,-24.18,64168,-2.67,49984,48646,-2.67,49984,48646
2514,龍邦,-,-70.96,1249510,-21.02,459395,362800,-21.02,459395,362800
2614,東森,-,-6.16,541653,-5.74,539258,508264,-5.74,539258,508264
2904,匯僑,-,10.57,38276,41.55,29898,42322,41.55,29898,42322
3040,遠見,-,-1.41,13785,6.36,12777,13590,6.36,12777,13590
3557,嘉威,-,3.31,591465,-39.5,1010011,611043,-39.5,1010011,611043
4536,拓凱,-,14.16,912284,30.36,798891,1041467,30.36,798891,1041467
5306,桂盟,-,2.91,377577,-45.38,711529,388594,-45.38,711529,388594
6165,浪凡,-,-30.61,321622,2.07,218644,223171,2.07,218644,223171
6184,大豐電,-,-5.45,177339,2.21,164034,167663,2.21,164034,167663
6464,台數科,-,-24.68,466639,-0.17,352079,351447,-0.17,352079,351447
6504,南六,-,-9.02,477304,-10.03,482648,434234,-10.03,482648,434234
6581,鋼聯,-,-42.0,263460,45.8,104792,152791,45.8,104792,152791
6585,鼎基,-,1.86,180962,-8.13,200667,184340,-8.13,200667,184340
6592,和潤企業,-,-0.37,2146925,19.6,1788175,2138816,19.6,1788175,2138816
6625,必應,-,-79.42,324650,-36.53,105245,66789,-36.53,105245,66789
6655,科定,-,-58.0,234528,-25.08,131484,98499,-25.08,131484,98499
6670,復盛應用,-,-6.08,3115498,-10.32,3262818,2925919,-10.32,3262818,2925919
6754,匯僑設計,-,-54.87,450536,-48.0,391018,203320,-48.0,391018,203320
6806,森崴能源,主要係因離岸之主要工程開始施作認列收入所致,-43.41,994166,285.86,145796,562579,285.86,145796,562579
8033,雷虎,-,-15.28,100792,20.26,70997,85386,20.26,70997,85386
8341,日友,-,-5.75,304655,-16.41,343512,287132,-16.41,343512,287132
8422,可寧衛,-,-1.3,469958,18.15,392560,463846,18.15,392560,463846
8438,昶昕,-,-0.61,257162,-23.94,336046,255580,-23.94,336046,255580
8463,潤泰材,-,-33.68,470803,21.65,256644,312225,21.65,256644,312225
8464,億豐,-,-22.91,2401288,-22.54,2389893,1851083,-22.54,2389893,1851083
8473,山林水,-,-20.0,336649,-3.85,280093,269296,-3.85,280093,269296
8478,東哥遊艇,主係認列遊艇銷貨收入增加所致,-27.63,565552,41.52,289185,409276,41.52,289185,409276
8481,政伸,-,-13.36,87961,-42.92,133509,76201,-42.92,133509,76201
9902,台火,本月營收較去年同期增加主要係因銷售投標車輛及進口汽車之營業收入較去年同期增加所致,-29.17,29425,5487.39,373,20841,5487.39,373,20841
9904,寶成,-,30.0,19076907,-8.16,27006399,24801089,-8.16,27006399,24801089
9905,大華,-,-9.92,637448,-11.74,650539,574155,-11.74,650539,574155
9907,統一實,-,-36.22,3549445,-43.59,4013227,2263825,-43.59,4013227,2263825
9910,豐泰,合併營業收入為本公司自結數.,-15.08,7494944,-15.24,7508583,6364254,-15.24,7508583,6364254
9911,櫻花,-,-12.9,808001,-17.68,854901,703717,-17.68,854901,703717
9914,美利達,-,-34.88,3507947,-9.47,2523303,2284346,-9.47,2523303,2284346
9917,中保科,-,-6.11,1385453,1.62,1279879,1300733,1.62,1279879,1300733
9919,康那香,-,1.33,263810,-24.13,352397,267340,-24.13,352397,267340
9921,巨大,-,3.77,5616283,-12.72,6678252,5828346,-12.72,6678252,5828346
9924,福興,-,8.43,651931,-23.83,928156,706904,-23.83,928156,706904
9925,新保,-,-3.52,638582,-0.64,620036,616048,-0.64,620036,616048
9927,泰銘,-,-12.96,636460,-32.57,821610,553940,-32.57,821610,553940
9928,中視,-,-1.44,86241,6.33,79932,84994,6.33,79932,84994
9929,秋雨,-,-18.65,66850,5.9,51343,54376,5.9,51343,54376
9930,中聯資源,-,-12.25,999342,-14.0,1019768,876912,-14.0,1019768,876912
9933,中鼎,-,-30.97,10103629,12.87,6178496,6973954,12.87,6178496,6973954
9934,成霖,-,-3.54,1543502,-13.51,1721312,1488758,-13.51,1721312,1488758
9935,慶豐富,-,-11.41,423047,-8.86,411209,374764,-8.86,411209,374764
9938,百和,-,-23.99,1025448,-41.32,1328320,779389,-41.32,1328320,779389
9939,宏全,-,7.24,1778900,-2.81,1963124,1907806,-2.81,1963124,1907806
9940,信義,本月營業收入同比增加59.29%，主要係信義開發嘉和案於本月依交屋進度認列營建收入14.6億元 (去年1月未交屋)。,3.02,2002651,59.28,1295290,2063264,59.28,1295290,2063264
9941,裕融,-,-6.8,3394767,7.45,2944386,3163788,7.45,2944386,3163788
9942,茂順,-,-20.54,380776,-4.58,317097,302552,-4.58,317097,302552
9944,新麗,-,-21.65,198257,-34.72,237941,155326,-34.72,237941,155326
9945,潤泰新,-,-67.83,5195965,-33.03,2496170,1671450,-33.03,2496170,1671450
9955,佳龍,-,-0.82,84115,-46.45,155798,83424,-46.45,155798,83424
全部國內上市公司合計,全部國內上市公司合計,,-8.01,3203531381,-9.92,3271321965,2946661234,-9.92,3271321965,2946661234
1264,德麥,-,-30.25,604559,-19.14,521490,421675,-19.14,521490,421675
1796,金穎生技,-,-3.88,57401,3.03,53544,55169,3.03,53544,55169
4205,中華食,-,4.85,172316,6.97,168900,180676,6.97,168900,180676
4207,環泰,-,-4.14,423818,-1.58,412807,406256,-1.58,412807,406256
4712,南璋,資訊服務收入減少,-100.0,11036,-100.0,32,0,-100.0,32,0
